Type,Nom de fonction racine,Nom de la fonction,Échantillons inclusifs,Échantillons exclusifs,% d'échantillons inclusifs,% d'échantillons exclusifs,
"Root","iTextSharp.text.pdf.ColumnText.SetACopy","iTextSharp.text.pdf.ColumnText.SetACopy",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.ColumnText.SetACopy","iTextSharp.text.pdf.PdfPCell..ctor",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.ColumnText.SetACopy","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.FontDetails.ConvertToBytes","iTextSharp.text.pdf.FontDetails.ConvertToBytes",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.FontDetails.ConvertToBytes","iTextSharp.text.pdf.PdfContentByte.ShowText2",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.FontDetails.ConvertToBytes","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.FontDetails.WriteFont","iTextSharp.text.pdf.FontDetails.WriteFont",4,0,"0,09","0,00",
"Caller","iTextSharp.text.pdf.FontDetails.WriteFont","iTextSharp.text.pdf.PdfWriter.AddSharedObjectsToBody",4,0,"0,09","0,00",
"Callee","iTextSharp.text.pdf.FontDetails.WriteFont","iTextSharp.text.pdf.Type1Font.WriteFont",4,0,"0,09","0,00",
"Root","iTextSharp.text.pdf.GlyphList..cctor","iTextSharp.text.pdf.GlyphList..cctor",4,0,"0,09","0,00",
"Caller","iTextSharp.text.pdf.GlyphList..cctor","[clr.dll]",4,0,"0,09","0,00",
"Callee","iTextSharp.text.pdf.GlyphList..cctor","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.GlyphList..cctor","iTextSharp.text.pdf.PdfEncodings.ConvertToString",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.GlyphList..cctor","System.util.StringTokenizer.NextToken",2,1,"0,04","0,02",
"Root","iTextSharp.text.pdf.intern.PdfAnnotationsImp..ctor","iTextSharp.text.pdf.intern.PdfAnnotationsImp..ctor",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.intern.PdfAnnotationsImp..ctor","iTextSharp.text.pdf.PdfDocument.AddWriter",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.intern.PdfAnnotationsImp..ctor","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.intern.PdfAnnotationsImp.HasValidAcroForm","iTextSharp.text.pdf.intern.PdfAnnotationsImp.HasValidAcroForm",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.intern.PdfAnnotationsImp.HasValidAcroForm","iTextSharp.text.pdf.PdfDocument.GetCatalog",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.intern.PdfAnnotationsImp.HasValidAcroForm","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.intern.PdfVersionImp.GetVersionAsByteArray","iTextSharp.text.pdf.intern.PdfVersionImp.GetVersionAsByteArray",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.intern.PdfVersionImp.GetVersionAsByteArray","iTextSharp.text.pdf.intern.PdfVersionImp.WriteHeader",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.intern.PdfVersionImp.GetVersionAsByteArray","[clr.dll]",2,1,"0,04","0,02",
"Root","iTextSharp.text.pdf.intern.PdfVersionImp.WriteHeader","iTextSharp.text.pdf.intern.PdfVersionImp.WriteHeader",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.intern.PdfVersionImp.WriteHeader","iTextSharp.text.pdf.PdfWriter.Open",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.intern.PdfVersionImp.WriteHeader","iTextSharp.text.pdf.intern.PdfVersionImp.GetVersionAsByteArray",2,0,"0,04","0,00",
"Root","iTextSharp.text.pdf.intern.PdfViewerPreferencesImp.AddToCatalog","iTextSharp.text.pdf.intern.PdfViewerPreferencesImp.AddToCatalog",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.intern.PdfViewerPreferencesImp.AddToCatalog","iTextSharp.text.pdf.PdfDocument.GetCatalog",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.intern.PdfViewerPreferencesImp.AddToCatalog","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.PageResources.AddXObject","iTextSharp.text.pdf.PageResources.AddXObject",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.PageResources.AddXObject","iTextSharp.text.pdf.PdfContentByte.AddImage",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.PageResources.AddXObject","[clr.dll]",1,1,"0,02","0,02",
"Root","iTextSharp.text.pdf.PdfBoolean..cctor","iTextSharp.text.pdf.PdfBoolean..cctor",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.PdfBoolean..cctor","[clr.dll]",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.PdfBoolean..cctor","iTextSharp.text.pdf.PdfObject.set_Content",2,0,"0,04","0,00",
"Root","iTextSharp.text.pdf.PdfChunk..ctor","iTextSharp.text.pdf.PdfChunk..ctor",6,0,"0,13","0,00",
"Caller","iTextSharp.text.pdf.PdfChunk..ctor","iTextSharp.text.pdf.PdfChunk..ctor",6,0,"0,13","0,00",
"Callee","iTextSharp.text.pdf.PdfChunk..ctor","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.PdfChunk..ctor","iTextSharp.text.Font.GetCalculatedBaseFont",5,0,"0,11","0,00",
"Root","iTextSharp.text.pdf.PdfChunk..ctor","iTextSharp.text.pdf.PdfChunk..ctor",8,0,"0,18","0,00",
"Caller","iTextSharp.text.pdf.PdfChunk..ctor","iTextSharp.text.pdf.ColumnText.AddWaitingPhrase",8,0,"0,18","0,00",
"Callee","iTextSharp.text.pdf.PdfChunk..ctor","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.pdf.PdfChunk..ctor","iTextSharp.text.pdf.PdfChunk..ctor",6,0,"0,13","0,00",
"Root","iTextSharp.text.pdf.PdfChunk.GetCharWidth","iTextSharp.text.pdf.PdfChunk.GetCharWidth",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.PdfChunk.GetCharWidth","iTextSharp.text.pdf.BidiLine.ProcessLine",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.PdfChunk.GetCharWidth","iTextSharp.text.pdf.PdfFont.Width",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte..ctor","iTextSharp.text.pdf.PdfContentByte..ctor",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte..ctor","iTextSharp.text.pdf.PdfWriter..ctor",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte..ctor","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.PdfContentByte..ctor","iTextSharp.text.pdf.PdfContentByte+GraphicState..ctor",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",57,0,"1,26","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",56,0,"1,24","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","[clr.dll]",2,2,"0,04","0,04",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PageResources.AddXObject",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfWriter.AddDirectImageSimple",54,0,"1,20","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",63,0,"1,40","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",63,0,"1,40","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","[clr.dll]",6,6,"0,13","0,13",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.Image.GetMatrix",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",56,0,"1,24","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",1,0,"0,02","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfDocument.WriteLineToContent",1,0,"0,02","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",64,0,"1,42","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfDocument.Add",64,0,"1,42","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.PdfContentByte.AddImage","iTextSharp.text.pdf.PdfContentByte.AddImage",63,0,"1,40","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.BeginText","iTextSharp.text.pdf.PdfContentByte.BeginText",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.BeginText","iTextSharp.text.pdf.PdfContentByte.BeginText",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.BeginText","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.PdfContentByte.BeginText","iTextSharp.text.pdf.ByteBuffer.Append",1,0,"0,02","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.BeginText","iTextSharp.text.pdf.PdfContentByte.BeginText",3,0,"0,07","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.BeginText","iTextSharp.text.pdf.PdfDocument.SetNewPageSizeAndMargins",3,0,"0,07","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.BeginText","[clr.dll]",1,1,"0,02","0,02",
"Callee","iTextSharp.text.pdf.PdfContentByte.BeginText","iTextSharp.text.pdf.PdfContentByte.BeginText",2,0,"0,04","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.MoveText","iTextSharp.text.pdf.PdfContentByte.MoveText",5,0,"0,11","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.MoveText","iTextSharp.text.pdf.PdfDocument.SetNewPageSizeAndMargins",5,0,"0,11","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.MoveText","iTextSharp.text.pdf.ByteBuffer.Append",5,0,"0,11","0,00",
"Root","iTextSharp.text.pdf.PdfContentByte.Rectangle","iTextSharp.text.pdf.PdfContentByte.Rectangle",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.Rectangle","iTextSharp.text.pdf.PdfPRow.WriteBorderAndBackground",2,0,"0,04","0,00",
"Callee","iTextSharp.text.pdf.PdfContentByte.Rectangle","[clr.dll]",2,2,"0,04","0,04",
"Root","iTextSharp.text.pdf.PdfContentByte.Reset","iTextSharp.text.pdf.PdfContentByte.Reset",2,0,"0,04","0,00",
"Caller","iTextSharp.text.pdf.PdfContentByte.Reset","iTextSharp.text.pdf.PdfDocument.InitPage",2,0,"0,04","0,00",
